System Name,Instance Name,Entity Name,Attribute Name,Owner,Parent,Type,Description
ABS,LDM,Owner,Document State Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Owner,Document Country ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Owner,Document Country Name,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Owner,Document User,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Owner,Document Signature Date,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Owner,Address ID,,,Logical Data Model Object,Address type / (ABS Field Type LDM Object)
ABS,LDM,Owner,Australian Tax Person Relevant ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Owner,Australian Tax Person Relevant Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Owner,Tax Address 1 ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Owner,Tax Address 1 Name,,,varchar2(4000),Last name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Owner,Tax Address 2 ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Owner,Tax Address 2 Name,,,varchar2(4000),Last name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Owner,Establish Date,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Owner,Is Beneficial Owner,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Owner,GCM Customer Number,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Owner,Is SAFI Active,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Owner,Person Association Role,,,,"List of associated person, current person = person_id, associated person = person_trg_id / (ABS Field Type Avaloq Code Table)"
ABS,LDM,Owner,Person Association Role ID,,,,Person Association Role / (ABS Field Type Avaloq Code Table)
ABS,LDM,Owner,Person Association Role Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Owner,Client authority,,,,Details of the beneficial ownership entry / (ABS Field Type Avaloq Code Table)
ABS,LDM,Owner,Client authority name over its account,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Owner,Client authority id over its account,,,,Legitimation / (ABS Field Type Avaloq Code Table)
ABS,LDM,Owner,Authorised Transaction,,,,Details of the beneficial ownership entry / (ABS Field Type Avaloq Code Table)
ABS,LDM,Owner,Authorised Transaction Type name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Owner,Authorised Transaction Type,,,,Authorised Transaction Type / (ABS Field Type Avaloq Code Table)
ABS,LDM,Owner,SA TFN Exemption ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Person Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Is Person a WestpacLive Registered User,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,Profile,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Natural Person,Oracle User,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,First Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Middle Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Last Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Birth Date,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Natural Person,Nationality ID,,,Logical Data Model Object,Nationality / (ABS Field Type LDM Object)
ABS,LDM,Natural Person,Nationality name,,,varchar2(4000),Name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Is a Terms & Conditions Approver,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,Is a Primary Contact,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,Artist Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Age,,,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
ABS,LDM,Natural Person,Death Date,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Natural Person,Is Person a Panorama Registered User,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,Gender ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Gender Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Profession,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Title,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Title Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Alternate First Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Alternate Middle Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Alternate Last Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Alternate Full Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Has T&C Document,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,Person Type Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Object ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Natural Person,Open Date,,,date,Opening date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Natural Person,Close Date,,,date,Closing date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Natural Person,Alpha-numeric sort value,,,varchar2(4000),Alpha-numeric sort value / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Account,,,Logical Data Model Object,Returns the target object of the relation. The target object is always a person. / (ABS Field Type LDM Object)
ABS,LDM,Natural Person,Person ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Natural Person,Involved Party Type,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Natural Person,Involved Party Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Person Key,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Person External ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Natural Person,Person modification sequence number,,,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
ABS,LDM,Natural Person,Full Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Full Name Auto,,,varchar2(1) or boolean,Full Name Auto Flag / (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,GCM ID,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,GCM ID Auto,,,varchar2(1) or boolean,GCM Identifier / (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,Person Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Person Type Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Has person an adviser job,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,Has person an adviser assistant job,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,Has person a para planner job,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,Person has TFN,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,Withholding Tax Exemption ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Withholding Tax Exemption Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,SAFI Device,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Is Member,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,Is Sharehold,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,Is Beneficiary,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,IDV Status ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Natural Person,IDV Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,AML Status ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Natural Person,AML Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,CIS Identifier,,,varchar2(4000),CIS Identifier / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Tax File Number,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Country Tax ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Natural Person,Country Tax Name,,,varchar2(4000),Name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Document List,,,,(ABS Field Type Avaloq Structured Addition)
ABS,LDM,Natural Person,Document Detail,,,,(ABS Field Type Avaloq Structured Addition)
ABS,LDM,Natural Person,Document ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Natural Person,Document IP Address,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Document Signature Valid Until,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Natural Person,Document Issuer,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Document Full Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Document Identification Number,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Document Comment,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Document Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Document Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Document Accredited English Translation ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Document Accredited English Translation Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Document Public Document Type,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Document State ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Document State Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Document Country ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Natural Person,Document Country Name,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Natural Person,Document User,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Document Signature Date,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Natural Person,Address ID,,,Logical Data Model Object,Address type / (ABS Field Type LDM Object)
ABS,LDM,Natural Person,Australian Tax Person Relevant ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Australian Tax Person Relevant Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Tax Address 1 ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Natural Person,Tax Address 1 Name,,,varchar2(4000),Last name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Tax Address 2 ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Natural Person,Tax Address 2 Name,,,varchar2(4000),Last name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Is Beneficial Owner,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,GCM Customer Number,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Is SAFI Active,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Natural Person,Person Association Role,,,,"List of associated person, current person = person_id, associated person = person_trg_id / (ABS Field Type Avaloq Code Table)"
ABS,LDM,Natural Person,Person Association Role ID,,,,Person Association Role / (ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Person Association Role Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Client authority,,,,Details of the beneficial ownership entry / (ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Client authority name over its account,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Client authority id over its account,,,,Legitimation / (ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Authorised Transaction,,,,Details of the beneficial ownership entry / (ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,Authorised Transaction Type name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Natural Person,Authorised Transaction Type,,,,Authorised Transaction Type / (ABS Field Type Avaloq Code Table)
ABS,LDM,Natural Person,SA TFN Exemption ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Individual Investor,Involved Party Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Involved Party Type,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Individual Investor,Object ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Individual Investor,Open Date,,,date,Opening date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Individual Investor,Close Date,,,date,Closing date / (ABS Field Type Avaloq DDIC Date)
ABS,LDM,Individual Investor,Alpha-numeric sort value,,,varchar2(4000),Alpha-numeric sort value / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Account,,,Logical Data Model Object,Returns the target object of the relation. The target object is always a person. / (ABS Field Type LDM Object)
ABS,LDM,Individual Investor,Person ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Individual Investor,Involved Party Type,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Individual Investor,Involved Party Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Person Key,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Person External ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Individual Investor,Person Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Individual Investor,Person modification sequence number,,,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
ABS,LDM,Individual Investor,Person Type Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Individual Investor,Full Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Profile,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Individual Investor,Full Name Auto,,,varchar2(1) or boolean,Full Name Auto Flag / (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Individual Investor,GCM ID,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Oracle User,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,GCM ID Auto,,,varchar2(1) or boolean,GCM Identifier / (ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Individual Investor,Person Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Individual Investor,First Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Middle Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Person Type Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Individual Investor,Last Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Birth Date,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Individual Investor,Has person an adviser job,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Individual Investor,Nationality ID,,,Logical Data Model Object,Nationality / (ABS Field Type LDM Object)
ABS,LDM,Individual Investor,Has person an adviser assistant job,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Individual Investor,Nationality name,,,varchar2(4000),Name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Is a Terms & Conditions Approver,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Individual Investor,Has person a para planner job,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Individual Investor,Is a Primary Contact,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Individual Investor,Artist Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Person has TFN,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Individual Investor,Age,,,pls_integer or number,(ABS Field Type Avaloq DDIC Number)
ABS,LDM,Individual Investor,Death Date,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Individual Investor,Withholding Tax Exemption ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Individual Investor,Is Person a Panorama Registered User,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Individual Investor,Gender ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Individual Investor,Gender Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Individual Investor,Withholding Tax Exemption Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Profession,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Title,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Individual Investor,Title Name,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Individual Investor,SAFI Device,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Is Member,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Individual Investor,Is Sharehold,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Individual Investor,Is Beneficiary,,,varchar2(1) or boolean,(ABS Field Type Avaloq DDIC Boolean)
ABS,LDM,Individual Investor,IDV Status ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Individual Investor,IDV Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,AML Status ID,,,varchar2(2000),(ABS Field Type Avaloq Class)
ABS,LDM,Individual Investor,AML Status Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,CIS Identifier,,,varchar2(4000),CIS Identifier / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Tax File Number,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Country Tax ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Individual Investor,Country Tax Name,,,varchar2(4000),Name / (ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Document List,,,,(ABS Field Type Avaloq Structured Addition)
ABS,LDM,Individual Investor,Document Detail,,,,(ABS Field Type Avaloq Structured Addition)
ABS,LDM,Individual Investor,Document ID,,,Logical Data Model Object,(ABS Field Type LDM Object)
ABS,LDM,Individual Investor,Document IP Address,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Document Signature Valid Until,,,date,(ABS Field Type Avaloq DDIC Date)
ABS,LDM,Individual Investor,Document Issuer,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Document Full Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Document Identification Number,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Document Comment,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Document Type ID,,,,(ABS Field Type Avaloq Code Table)
ABS,LDM,Individual Investor,Document Type Name,,,varchar2(4000),(ABS Field Type Avaloq DDIC Text)
ABS,LDM,Individual Investor,Document Accredited English Translation ID,,,,(ABS Field Type Avaloq Code Table)
